latitude,longitude,brightness,acq_date,acq_time,confidence,bright_t31,frp,daynight,precipitation,solar_radiation,max_temp,min_temp,vapor_pressure
46.40086,-118.17308,310.98,2021-10-19,2108,66,298.43,6.81,D,,,,,
31.7536,-95.2736,319.3,2016-09-21,1738,69,298.4,30.7,D,,,,,
34.4842,-95.9321,304.1,2013-03-06,1957,58,285.6,11.3,D,,,,,
41.1754,-123.3154,310.9,2020-09-15,632,26,289.0,14.2,N,,,,,
63.993,-159.6083,325.6,2015-06-29,2116,80,290.3,185.1,D,,,,,
34.3605,-95.2185,309.8,2012-04-22,1945,56,297.8,6.8,D,0.0,515.18,22.56,5.61,909.95
31.5631,-88.2105,352.5,2015-09-15,1625,91,280.6,114.7,D,,,,,
40.4161,-83.3493,315.9,2018-10-09,1623,69,296.9,8.9,D,,,,,
48.791,-99.095,335.0,2021-06-02,1800,83,309.5,30.1,D,,,,,
42.6874,-111.5899,327.3,2017-06-06,936,100,280.3,30.9,N,,,,,
19.409,-155.286,317.3,2021-05-14,845,95,290.1,20.9,N,,,,,
19.409,-155.2752,359.9,2016-06-29,2125,99,288.9,194.7,D,,,,,
29.2201,-97.0797,334.2,2018-05-17,1721,79,310.6,19.7,D,,,,,
65.5512,-154.6099,302.5,2011-05-25,824,50,277.2,19.3,N,0.0,422.62,23.08,9.28,426.35
32.2017,-85.0975,306.4,2014-10-23,1932,63,292.2,27.8,D,,,,,
34.156,-109.8857,302.0,2017-05-05,523,46,282.7,8.3,N,,,,,
46.54695,-111.27888,328.89,2021-07-31,1743,61,302.83,78.26,D,,,,,
47.7847,-99.8939,308.0,2020-09-16,1734,63,289.9,7.0,D,,,,,
33.1388,-81.7631,317.9,2018-08-13,1631,61,305.7,10.6,D,,,,,
41.632,-87.131,312.7,2021-07-20,1805,46,300.2,35.0,D,,,,,
34.0999,-93.1704,316.6,2019-10-06,1700,69,297.1,9.9,D,,,,,
32.0652,-85.4652,312.0,2018-04-20,1914,45,299.9,10.3,D,,,,,
33.0318,-87.0572,322.7,2014-03-02,1636,81,293.1,19.2,D,,,,,
41.6318,-87.1416,321.5,2012-09-25,1832,61,299.1,26.8,D,,,,,
41.4796,-90.8366,308.5,2011-07-02,422,73,298.0,9.2,N,0.0,342.1,30.85,22.36,2701.42
31.4441,-98.2788,310.9,2017-10-23,1708,57,298.7,8.6,D,,,,,
26.0798,-98.1167,313.5,2018-01-12,1752,73,295.1,43.6,D,,,,,
31.5493,-84.7697,325.1,2017-03-20,1849,78,301.8,16.1,D,,,,,
36.25098,-81.19422,300.92,2021-08-06,330,35,289.73,4.73,N,,,,,
36.4302,-90.1776,311.3,2017-09-30,1838,32,299.7,18.6,D,,,,,
32.3349,-82.3967,316.8,2016-03-22,1553,77,295.0,35.5,D,,,,,
34.6388,-79.6449,341.0,2012-01-06,1824,92,292.9,47.6,D,0.0,316.85,19.57,-2.46,509.89
48.2396,-113.1335,341.9,2017-09-02,2133,91,300.5,379.3,D,,,,,
26.3161,-80.6084,318.2,2011-08-19,1625,70,293.4,16.1,D,15.1,299.43,32.51,23.31,2862.08
35.9357,-89.7114,313.5,2013-09-22,1908,60,302.3,7.7,D,,,,,
41.0284,-123.4156,363.9,2013-08-19,1921,100,303.3,100.9,D,,,,,
37.9514,-121.435,317.3,2017-04-21,1851,52,301.2,10.0,D,,,,,
32.0698,-82.5756,302.3,2011-01-29,1901,45,292.0,6.1,D,0.0,386.77,21.47,-0.3,597.57
48.0414,-95.79,319.7,2011-05-17,1746,73,302.3,12.2,D,0.0,529.27,23.59,3.56,555.81
43.059,-89.3029,313.6,2018-06-04,1846,49,299.9,6.8,D,,,,,
34.0345,-87.8152,308.1,2011-04-14,1843,43,296.7,7.8,D,0.0,506.22,25.72,7.32,1023.67
35.81800000000001,-93.9445,313.5,2018-01-23,1731,74,277.6,29.6,D,,,,,
32.2846,-81.6104,322.7,2013-01-24,1824,82,289.0,29.0,D,,,,,
33.6178,-91.4315,326.4,2012-11-30,1956,84,292.1,102.7,D,,,,,
40.6388,-89.6429,315.1,2013-07-13,1723,38,301.1,13.6,D,,,,,
30.8243,-87.1515,319.5,2017-09-28,1848,68,302.4,13.9,D,,,,,
36.2156,-77.5676,311.0,2012-03-22,1850,56,293.6,14.8,D,0.0,357.89,27.01,13.7,1566.84
36.4666,-120.9661,311.5,2019-11-15,2106,56,295.0,8.2,D,,,,,
32.0538,-95.6618,310.9,2011-02-19,1920,56,297.9,8.7,D,0.0,277.56,24.38,14.07,1605.38
36.6792,-96.3012,331.8,2018-04-04,1737,87,292.9,45.0,D,,,,,
30.8222,-92.3654,313.1,2013-02-03,1726,73,291.1,31.5,D,,,,,
30.7823,-104.0368,310.4,2011-04-25,903,45,288.6,13.3,N,0.0,384.5,25.05,13.23,564.08
36.6964,-89.1882,326.9,2014-09-22,1700,83,299.1,25.0,D,,,,,
34.6232,-93.3465,301.3,2015-02-09,1903,0,290.1,8.6,D,,,,,
36.1044,-94.892,307.2,2011-10-01,1742,55,296.7,15.0,D,0.0,422.93,23.34,6.41,961.61
30.8248,-94.5649,301.0,2016-02-04,1950,43,286.4,8.2,D,,,,,
36.8573,-96.6382,310.3,2011-05-04,1641,64,296.2,28.9,D,0.0,528.38,24.45,5.94,867.52
31.3909,-90.3802,313.8,2019-11-09,1648,74,287.1,13.1,D,,,,,
32.0932,-87.5017,312.5,2020-12-10,1931,73,293.7,28.4,D,,,,,
45.9375,-106.9792,334.9,2012-07-02,1811,54,304.4,17.3,D,,,,,
44.8369,-115.1734,301.3,2018-08-07,918,40,284.9,17.6,N,,,,,
38.03,-82.8091,306.6,2015-08-03,1642,43,295.7,5.4,D,,,,,
32.5748,-80.9781,308.5,2020-04-02,1907,52,295.4,17.6,D,,,,,
40.3039,-95.9064,319.2,2015-03-09,1929,75,297.6,13.1,D,,,,,
44.8654,-109.6948,408.5,2016-08-10,2018,100,311.7,298.6,D,,,,,
30.642,-83.928,307.7,2013-03-07,1901,32,293.8,5.8,D,,,,,
38.1347,-102.657,385.0,2016-07-11,2004,100,315.5,165.0,D,,,,,
31.9173,-87.5515,325.1,2019-09-10,1624,78,300.7,26.9,D,,,,,
33.4448,-94.2586,315.7,2013-05-06,1750,75,292.8,62.5,D,,,,,
46.1647,-94.4527,309.8,2017-04-06,1936,41,292.6,8.7,D,,,,,
29.7912,-91.4949,311.1,2016-10-21,1924,58,299.0,5.5,D,,,,,
30.94,-88.0119,316.5,2017-04-26,1907,64,304.2,8.7,D,,,,,
31.1768,-86.5587,321.8,2016-02-12,1901,80,294.3,17.3,D,,,,,
44.7909,-90.6438,301.4,2020-11-08,1935,29,289.8,7.3,D,,,,,
40.7395,-94.6007,304.9,2020-03-17,1910,60,284.8,7.9,D,,,,,
39.8092,-121.0734,311.4,2020-08-27,601,79,290.8,10.5,N,,,,,
30.9281,-85.2639,312.3,2014-03-10,1901,32,300.0,5.7,D,,,,,
40.6409,-89.6414,316.4,2020-07-25,1717,59,296.9,13.4,D,,,,,
32.2378,-84.2541,307.1,2016-05-06,1837,53,294.5,6.2,D,,,,,
30.9794,-86.2159,311.5,2020-03-07,1655,71,285.8,23.5,D,,,,,
30.3493,-93.2651,309.8,2011-03-01,1957,34,297.9,13.8,D,0.0,433.44,23.18,8.0,1071.95
36.1102,-96.7272,306.3,2014-11-06,1946,55,291.6,7.0,D,,,,,
39.98,-121.343,367.0,2021-07-18,2135,100,314.9,184.1,D,,,,,
47.0904,-96.0478,303.7,2012-03-21,1804,55,290.5,13.2,D,0.0,399.97,19.53,2.02,364.33
33.055,-81.1797,305.1,2011-12-31,1901,61,292.2,11.4,D,0.0,293.36,21.61,3.37,777.61
34.0426,-80.1688,319.9,2014-10-08,1837,74,299.7,11.9,D,,,,,
32.4738,-87.5361,326.2,2017-08-24,1643,80,298.0,16.7,D,,,,,
30.7467,-84.6086,318.0,2017-03-25,1907,60,294.7,15.5,D,,,,,
32.5702,-91.2645,322.2,2014-09-25,1908,67,309.2,9.8,D,,,,,
37.0757,-80.7086,315.6,2018-07-28,1630,32,301.6,9.2,D,,,,,
31.9794,-102.6116,327.0,2011-04-18,1821,71,313.0,58.4,D,0.0,543.94,34.33,11.59,502.8
38.6282,-95.4439,310.0,2014-03-15,1742,59,295.7,10.9,D,,,,,
66.4086,-144.0368,304.6,2019-07-18,646,25,288.1,6.3,N,,,,,
30.7965,-97.425,307.7,2014-11-19,1738,66,292.4,10.4,D,,,,,
31.4676,-100.7909,328.1,2016-04-22,2003,78,303.2,18.3,D,,,,,
31.5002,-92.4492,323.5,2016-05-25,1907,50,290.9,23.5,D,,,,,
29.8889,-93.9618,307.2,2018-12-10,1637,56,286.0,25.7,D,,,,,
37.6696,-92.181,311.8,2015-03-30,1629,70,294.3,30.8,D,,,,,
30.406,-84.155,304.8,2013-11-21,1618,52,289.3,5.2,D,,,,,
34.2572,-94.0995,308.5,2017-01-31,1713,67,290.2,8.0,D,,,,,
30.94,-88.01299999999998,301.7,2021-07-08,355,43,286.2,3.9,N,,,,,
65.8813,-155.7129,332.3,2016-06-26,2234,87,303.4,27.5,D,,,,,
33.7348,-109.7317,331.9,2020-09-05,1756,75,305.2,30.1,D,,,,,
46.3005,-114.6735,301.6,2012-08-10,443,42,289.3,28.5,N,,,,,
32.8098,-83.0516,313.5,2020-05-30,1630,53,297.4,6.5,D,,,,,
27.2548,-82.2249,315.3,2011-03-07,1919,62,301.9,26.4,D,0.0,467.85,24.51,9.11,594.13
47.4885,-117.0165,325.4,2012-09-06,2121,77,300.9,45.1,D,,,,,
46.1062,-115.0125,302.2,2015-07-21,924,48,288.8,11.5,N,,,,,
31.1465,-93.968,312.3,2018-08-29,1632,48,289.6,26.2,D,,,,,
34.4824,-88.6624,311.2,2016-09-02,1707,58,298.1,8.3,D,,,,,
34.6372,-87.0824,304.6,2014-07-04,735,61,290.0,8.1,N,,,,,
40.9607,-91.6293,329.8,2021-04-02,1657,86,287.5,29.5,D,,,,,
29.4457,-94.9596,321.9,2013-03-15,1950,0,299.5,19.9,D,,,,,
41.3076,-92.3407,311.8,2018-04-28,1828,64,296.2,40.3,D,,,,,
31.0481,-98.3432,320.1,2014-06-11,1656,66,299.4,28.8,D,,,,,
61.3695,-164.1264,323.3,2020-06-13,2131,63,291.0,54.3,D,,,,,
32.954,-88.7459,319.0,2013-07-31,1713,75,293.2,31.0,D,,,,,
47.2363,-97.3833,340.3,2020-10-07,1936,92,297.1,43.4,D,,,,,
40.228,-76.9821,328.5,2011-05-31,1621,60,309.2,18.2,D,0.0,457.32,34.13,19.91,2323.71
47.3487,-116.9905,360.5,2012-10-04,2145,100,290.3,708.7,D,,,,,
32.6408,-91.7967,318.7,2016-10-04,1843,56,304.3,34.2,D,,,,,
43.6583,-115.2494,326.5,2012-08-24,1830,75,297.6,23.7,D,,,,,
36.7135,-108.323,337.6,2011-06-03,2010,84,314.8,25.6,D,0.0,583.87,29.32,7.16,365.55
41.7194,-113.5948,330.8,2020-07-21,1920,67,314.2,69.3,D,,,,,
30.11541,-99.53156,314.51,2021-12-03,1713,68,295.39,10.0,D,,,,,
48.1888,-115.0269,301.6,2019-10-23,953,43,273.4,9.0,N,,,,,
30.4377,-91.5062,312.9,2017-11-19,1649,73,291.3,11.0,D,,,,,
30.6047,-81.9811,318.8,2011-03-19,1630,71,303.5,13.6,D,0.0,493.72,31.34,9.65,1198.86
41.4251,-95.9236,336.2,2014-05-04,1729,89,296.7,33.8,D,,,,,
42.6935,-120.7844,326.2,2018-08-18,628,100,287.6,50.8,N,,,,,
36.0147,-117.5523,372.0,2020-08-22,2100,100,325.8,97.8,D,,,,,
33.265,-110.934,354.4,2021-06-09,1950,96,305.4,436.7,D,,,,,
44.8105,-116.8116,347.6,2020-09-15,455,100,289.6,314.1,N,,,,,
32.376,-88.87700000000002,301.6,2014-11-28,1731,48,282.8,51.7,D,,,,,
44.2795,-118.7642,332.8,2015-08-25,545,97,294.8,35.4,N,,,,,
44.8133,-122.7832,359.5,2020-07-31,2139,99,309.3,142.4,D,,,,,
32.7566,-98.6104,330.7,2017-07-23,1956,50,303.3,13.3,D,,,,,
33.4325,-94.9975,307.1,2013-03-03,1926,46,294.3,5.5,D,,,,,
39.4844,-96.0992,309.5,2016-04-15,1959,61,276.7,16.5,D,,,,,
43.96957,-122.33252,306.08,2021-09-04,1032,67,287.78,11.09,N,,,,,
19.4028,-155.2771,305.9,2011-11-03,1223,36,282.3,13.9,N,22.53,262.21,21.72,13.7,1567.35
35.4649,-80.2969,306.6,2017-10-18,1825,62,295.2,5.6,D,,,,,
34.1568,-95.6893,304.3,2018-03-06,1945,52,293.7,3.9,D,,,,,
31.0712,-86.6725,322.9,2015-03-08,1843,82,287.4,33.3,D,,,,,
40.49463,-121.42024,420.56,2021-08-23,2114,100,334.78,380.07,D,,,,,
31.5426,-88.2523,313.9,2013-12-02,1914,0,280.6,13.4,D,,,,,
31.7298,-87.5697,301.2,2013-03-13,1649,26,289.7,4.4,D,,,,,
32.1562,-101.9273,318.0,2019-11-19,1725,75,295.9,15.6,D,,,,,
66.4027,-144.049,310.6,2019-07-17,2105,56,294.2,7.7,D,,,,,
34.6432,-87.0804,302.7,2018-07-20,754,51,287.2,5.3,N,,,,,
33.0555,-82.9102,319.7,2014-01-21,1901,69,287.5,27.9,D,,,,,
40.3826,-88.0261,317.8,2019-04-09,1904,70,297.7,10.3,D,,,,,
32.5071,-94.484,324.5,2020-10-20,1725,80,295.7,28.4,D,,,,,
33.2248,-88.5532,330.6,2019-06-01,1920,75,304.6,21.2,D,,,,,
33.2508,-83.6297,301.8,2017-11-28,1642,16,289.0,6.5,D,,,,,
33.7714,-95.9298,328.4,2014-03-13,1933,83,300.7,21.8,D,,,,,
30.7213,-90.6247,303.6,2011-11-02,1606,50,291.7,30.7,D,0.0,353.01,24.79,7.74,1053.4
34.7112,-84.9583,320.8,2016-08-05,1642,40,302.7,11.1,D,,,,,
38.6915,-90.1314,310.1,2021-04-25,1704,0,293.2,4.9,D,,,,,
33.0164,-79.8894,308.9,2013-02-07,318,76,281.2,14.4,N,,,,,
38.0898,-98.0213,307.4,2020-03-31,1743,55,294.8,6.4,D,,,,,
30.0119,-99.3545,310.3,2017-01-16,1757,70,288.1,37.0,D,,,,,
41.59799,-123.42217,372.78,2021-08-24,635,100,292.51,247.59,N,,,,,
30.643,-96.0219,312.1,2018-03-21,1726,54,285.2,12.0,D,,,,,
30.3617,-97.2505,308.8,2013-03-12,1745,56,296.7,12.3,D,,,,,
40.4613,-88.5565,310.8,2013-04-03,1846,67,290.3,9.6,D,,,,,
34.3397,-95.6833,309.1,2015-02-10,1946,68,289.7,10.0,D,,,,,
42.90463,-122.84502,315.7,2021-08-06,2210,54,293.66,77.47,D,,,,,
33.3062,-84.2316,300.5,2012-04-23,1850,31,289.9,2.8,D,0.0,369.66,16.35,6.76,984.97
42.0936,-85.3061,308.7,2012-04-07,1852,60,291.5,5.2,D,0.0,489.35,17.57,-1.04,565.87
44.1959,-115.5336,307.4,2016-08-29,532,23,288.1,8.5,N,,,,,
31.6463,-91.5523,330.4,2019-09-24,1636,0,300.6,33.3,D,,,,,
34.2085,-88.449,310.2,2017-04-08,1920,56,299.8,7.0,D,,,,,
34.8523,-95.2156,303.9,2016-02-15,1933,42,293.3,3.6,D,,,,,
39.091,-89.6212,306.5,2020-02-23,1903,64,286.6,7.1,D,,,,,
31.7315,-85.5036,310.0,2016-04-05,1920,55,299.2,10.4,D,,,,,
37.0129,-119.2817,324.0,2020-09-09,944,100,293.3,27.5,N,,,,,
35.0605,-95.6176,301.5,2016-03-19,1700,48,289.8,5.0,D,,,,,
35.4729,-118.4837,339.0,2020-08-04,1934,86,296.9,261.4,D,,,,,
33.4849,-86.9328,309.5,2012-12-18,1629,69,288.8,11.3,D,,,,,
39.8187,-121.705,321.0,2017-09-25,1820,79,290.7,87.1,D,,,,,
30.2895,-82.0809,309.0,2020-05-07,1624,40,297.7,5.9,D,,,,,
32.4562,-97.036,328.0,2017-07-26,1714,73,306.5,12.8,D,,,,,
61.6156,-155.773,326.2,2013-06-26,2131,52,299.8,20.9,D,,,,,
36.7603,-120.6951,301.3,2012-04-24,554,39,287.1,7.8,N,1.27,427.56,24.18,11.45,1138.12
33.4158,-110.8628,335.0,2012-06-20,2105,63,321.5,32.1,D,,,,,
40.77759,-123.33815,317.17,2021-08-04,937,61,295.51,50.37,N,,,,,
40.8936,-100.5753,333.7,2011-10-20,1952,88,290.3,34.9,D,0.0,343.56,14.66,-5.63,401.58
31.6169,-93.1519,313.7,2020-10-03,1956,70,294.2,30.5,D,,,,,
41.5385,-93.022,314.6,2015-03-20,1729,73,290.2,16.9,D,,,,,
33.6188,-83.2093,304.5,2017-01-14,1630,59,292.6,5.3,D,,,,,
34.8698,-77.5715,305.1,2020-03-02,1813,61,281.8,7.3,D,,,,,
34.5623,-82.0071,305.7,2020-04-21,1623,41,295.6,3.6,D,,,,,
37.529,-108.1339,322.8,2018-06-28,1757,20,306.6,13.5,D,,,,,
37.0114,-91.8923,323.5,2019-04-22,1654,77,300.1,16.1,D,,,,,
39.159,-122.2209,312.0,2020-10-29,1856,43,301.1,7.4,D,,,,,
35.7508,-95.0831,319.2,2016-02-29,1945,75,300.0,15.4,D,,,,,
32.4798,-83.1801,321.3,2016-03-21,1825,81,293.7,36.0,D,,,,,
35.6294,-90.8464,318.9,2017-02-17,1933,77,290.4,24.3,D,,,,,
48.0081,-105.8236,356.4,2016-05-02,1907,93,298.9,438.9,D,,,,,
36.7904,-86.5772,305.9,2017-11-27,1914,62,290.6,9.5,D,,,,,
65.0996,-152.5231,306.3,2015-07-12,705,56,286.9,11.0,N,,,,,
42.6839,-111.5877,331.9,2017-07-06,2055,76,317.8,27.9,D,,,,,
38.637,-119.773,306.3,2021-07-23,630,36,287.7,26.9,N,,,,,
33.5243,-97.9014,305.1,2012-01-30,1914,60,291.3,16.8,D,0.0,357.26,20.51,-0.03,609.34
31.3368,-98.5082,310.3,2012-02-01,1725,64,293.5,6.9,D,0.0,289.3,23.98,10.96,1267.8
33.7195,-91.3101,317.0,2011-03-24,1648,69,300.3,10.2,D,0.0,406.67,20.51,8.13,1082.04
36.56576,-118.82503,305.45,2021-09-13,1026,64,290.47,22.96,N,,,,,
32.9847,-84.4315,338.3,2012-10-11,1654,86,294.0,94.7,D,,,,,
39.2507,-97.3669,314.5,2011-02-15,1947,75,289.5,14.3,D,0.0,396.14,16.14,-1.53,529.72
39.2417,-123.0024,308.3,2020-02-17,1940,67,287.2,24.0,D,,,,,
34.7591,-87.8111,314.1,2011-09-29,1932,0,299.8,16.5,D,0.0,424.58,29.06,12.49,1448.03
37.74800000000001,-96.1046,354.9,2018-04-29,1731,97,295.1,82.2,D,,,,,
35.5533,-97.612,300.8,2013-01-08,1648,31,282.3,22.1,D,,,,,
44.3113,-115.129,319.3,2020-10-06,2031,57,296.4,16.5,D,,,,,
65.2184,-156.3884,318.3,2015-07-04,2312,76,288.4,17.9,D,,,,,
32.5689,-97.7567,315.1,2011-05-17,1750,54,298.4,21.4,D,0.0,546.37,28.19,10.39,1058.59
39.2606,-94.2291,315.7,2012-12-04,1934,72,288.1,14.2,D,,,,,
35.0971,-93.9377,302.4,2018-04-04,1915,48,291.8,5.0,D,,,,,
45.51266,-109.69701,357.79,2021-08-08,2019,98,314.46,65.17,D,,,,,
30.2418,-85.2041,300.9,2018-03-08,1618,24,289.9,4.1,D,,,,,
46.8026,-99.0168,313.9,2020-05-17,1835,67,297.5,46.6,D,,,,,
27.4774,-98.055,300.2,2019-06-11,438,12,287.6,4.5,N,,,,,
37.4234,-119.6664,307.3,2017-09-06,549,66,279.1,11.8,N,,,,,
33.0202,-79.8805,307.9,2019-09-17,704,73,293.1,9.4,N,,,,,
39.225,-76.4863,307.5,2012-03-10,1826,0,291.7,9.2,D,0.0,316.48,8.82,0.64,639.6
45.8117,-113.1254,323.06,2021-08-08,1832,49,286.09,17.85,D,,,,,
35.9979,-91.586,319.1,2011-07-13,1920,60,289.6,12.8,D,4.22,238.48,32.51,23.66,2921.57
35.439,-80.0474,313.1,2019-02-01,1831,73,286.8,12.3,D,,,,,
19.3403,-155.0331,331.9,2012-08-25,848,100,300.0,38.2,N,,,,,
42.687,-111.5835,301.4,2015-08-06,514,41,281.1,9.2,N,,,,,
31.6625,-90.1359,326.8,2014-09-24,1649,72,297.7,20.7,D,,,,,
40.9074,-76.0962,307.6,2020-06-01,1615,32,292.6,7.1,D,,,,,
31.7916,-86.311,309.7,2014-10-26,1825,59,297.6,24.9,D,,,,,
31.2288,-94.9654,307.4,2016-03-26,1707,34,296.5,4.6,D,,,,,
32.15,-84.0685,314.4,2014-02-25,1932,69,286.1,65.7,D,,,,,
32.591,-98.1538,319.2,2011-05-24,1932,56,302.0,10.3,D,0.0,362.87,33.65,22.58,2709.16
39.0404,-122.1162,306.5,2016-07-18,1045,68,286.6,32.5,N,,,,,
29.1353,-96.7445,309.9,2013-03-13,1650,49,298.3,12.7,D,,,,,
37.3984,-75.9271,308.9,2017-06-02,1748,47,298.0,7.5,D,,,,,
61.3386,-162.6882,304.7,2015-06-23,812,48,283.5,9.6,N,,,,,
40.22836,-122.91262,327.21,2021-08-16,1002,100,298.45,29.25,N,,,,,
41.53247,-123.42889,339.47,2021-08-19,616,95,292.3,41.97,N,,,,,
36.7915,-91.0932,314.3,2019-03-17,1857,47,295.8,14.1,D,,,,,
35.59900000000001,-91.1984,343.4,2021-04-21,1908,93,300.1,47.7,D,,,,,
40.1608,-120.5784,325.3,2019-09-13,1831,52,299.9,35.4,D,,,,,
29.6679,-98.7027,314.8,2013-01-17,1956,74,292.8,12.7,D,,,,,
32.5698,-86.5093,305.6,2019-04-02,1719,62,290.2,32.3,D,,,,,
30.5318,-98.4122,309.6,2017-01-31,1714,64,295.4,7.9,D,,,,,
43.7284,-114.0052,372.1,2011-09-21,2024,100,301.3,156.9,D,0.0,400.06,20.32,1.73,258.33
31.6048,-82.0995,303.9,2016-02-01,1606,57,293.3,5.9,D,,,,,
32.2144,-96.9668,331.1,2012-01-05,1919,87,295.0,59.4,D,0.0,329.38,19.02,-0.44,539.6
27.4341,-97.4106,306.4,2017-03-02,1727,41,285.8,4.8,D,,,,,
32.4261,-101.317,305.2,2015-03-06,1720,52,290.2,6.8,D,,,,,
37.0734,-91.4077,301.9,2020-12-09,1850,50,291.4,8.6,D,,,,,
19.3766,-155.0604,337.4,2017-06-14,0,80,306.7,42.8,D,,,,,
29.5271,-82.6242,322.3,2018-05-03,1842,44,306.4,7.1,D,,,,,
28.0265,-80.9553,319.2,2017-06-20,1600,73,296.1,12.9,D,,,,,
37.2809,-82.1539,300.5,2020-03-11,1629,36,282.8,4.6,D,,,,,
46.9728,-112.4531,300.4,2019-08-08,520,27,288.2,5.6,N,,,,,
48.2785,-98.2323,305.2,2015-04-11,2014,46,290.2,15.4,D,,,,,
30.9397,-88.0116,304.4,2013-05-12,749,60,288.9,6.9,N,,,,,
32.3383,-85.1513,337.8,2020-11-18,1654,91,290.8,86.1,D,,,,,
39.4826,-84.3857,301.4,2016-11-10,1902,47,291.0,5.5,D,,,,,
39.4821,-87.2164,312.5,2012-03-10,1646,73,285.1,12.4,D,0.0,431.71,13.13,-3.47,472.75
44.8466,-123.4963,301.6,2017-11-09,2108,45,279.8,8.3,D,,,,,
32.4569,-88.4855,314.1,2012-10-26,1611,67,293.4,36.3,D,,,,,
45.674,-113.842,324.7,2021-07-10,1900,70,299.4,37.0,D,,,,,
36.5425,-119.4683,305.9,2013-11-17,2137,55,292.9,10.9,D,,,,,
19.4098,-155.2844,357.5,2016-09-13,1223,100,284.4,129.8,N,,,,,
19.3939,-155.1032,303.6,2017-03-04,824,56,288.4,10.7,N,,,,,
38.6427,-108.0914,333.4,2012-04-09,2018,85,315.9,17.5,D,0.0,545.55,26.28,1.39,237.07
33.7881,-85.3169,310.2,2012-05-02,1706,44,288.7,27.0,D,0.0,455.22,30.71,16.32,1854.97
32.2839,-86.3191,318.6,2018-06-20,1843,22,300.7,10.8,D,,,,,
29.4732,-97.2828,321.4,2020-01-20,1738,81,289.5,36.2,D,,,,,
34.7023,-95.781,316.2,2019-03-18,1939,70,298.8,9.4,D,,,,,
39.7248,-97.3547,319.6,2014-04-17,2005,72,299.9,26.5,D,,,,,
32.9579,-91.5541,321.3,2012-09-26,1913,44,304.7,9.0,D,,,,,
30.3819,-103.1121,345.1,2011-05-13,1815,88,308.5,154.6,D,0.0,567.81,28.1,7.98,388.08
42.2926,-83.1703,329.6,2018-07-08,1833,62,315.9,9.7,D,,,,,
34.9627,-89.6415,331.3,2011-07-21,1654,81,300.6,20.7,D,6.85,317.9,35.83,23.23,2846.93
28.4276,-96.6318,316.0,2013-04-16,1950,65,295.7,8.2,D,,,,,
28.0452,-80.8998,357.8,2012-01-20,1835,99,305.9,81.1,D,0.0,350.24,23.92,8.55,1113.36
48.7693,-98.8871,319.0,2012-06-15,1727,60,301.6,11.0,D,,,,,
30.1275,-94.7655,325.7,2014-08-12,1708,75,300.0,15.4,D,,,,,
32.9743,-97.9818,306.8,2012-02-01,1725,64,292.0,6.0,D,0.0,293.28,21.59,7.47,1034.48
40.0869,-123.0754,341.8,2020-09-15,1832,91,297.3,164.6,D,,,,,
40.5081,-86.8262,304.0,2018-03-09,1839,58,281.4,10.2,D,,,,,
26.6907,-81.5555,317.0,2016-04-26,1626,59,297.9,11.3,D,,,,,
31.859,-86.3512,333.4,2019-09-05,1605,85,298.3,86.0,D,,,,,
47.1602,-120.4749,322.3,2014-08-06,954,40,291.9,26.4,N,,,,,
31.2534,-84.4725,347.8,2013-03-07,1901,95,293.7,62.4,D,,,,,
36.6331,-96.3705,364.8,2011-03-23,1922,100,302.2,130.8,D,0.0,404.38,21.98,6.98,1000.12
43.5912,-111.7406,318.7,2014-09-02,1901,65,300.6,28.2,D,,,,,
29.3688,-83.0952,306.8,2011-01-24,1842,60,290.8,7.0,D,0.0,408.16,21.48,-1.68,540.12
39.688,-98.7571,313.5,2016-03-05,2005,67,297.7,12.4,D,,,,,
63.673,-157.8312,307.1,2015-06-30,819,34,283.4,11.0,N,,,,,
37.0106,-77.857,324.5,2016-02-29,1807,83,295.4,27.7,D,,,,,
29.6739,-99.9781,312.4,2013-10-17,1726,70,293.7,8.5,D,,,,,
30.2744,-85.8891,336.4,2018-04-30,1638,87,300.2,33.5,D,,,,,
33.0875,-92.3332,311.7,2017-01-30,1944,71,294.2,18.2,D,,,,,
30.3047,-93.6546,370.5,2013-07-12,1643,100,293.7,216.6,D,,,,,
48.9366,-100.806,317.0,2016-05-02,1722,56,301.8,12.7,D,,,,,
31.6024,-85.4539,307.5,2014-12-12,1919,65,289.1,17.7,D,,,,,
29.845,-84.7981,307.7,2012-01-31,1817,66,288.2,40.9,D,0.0,363.08,21.31,4.91,866.34
35.2034,-93.9441,313.3,2016-03-05,2004,68,297.1,34.2,D,,,,,
33.0322,-88.4075,321.6,2020-11-18,1654,76,292.7,23.1,D,,,,,
40.1149,-96.1976,310.6,2013-03-14,1730,70,292.9,6.8,D,,,,,
30.8574,-86.7118,311.3,2014-10-16,1613,69,294.7,18.7,D,,,,,
32.3134,-92.7854,311.9,2018-04-29,1732,65,296.0,25.8,D,,,,,
67.9028,-142.2348,364.9,2019-07-22,2123,100,302.1,95.2,D,,,,,
35.7507,-83.7909,314.5,2016-11-21,1843,75,282.9,15.9,D,,,,,
47.7732,-95.9344,312.2,2014-10-23,1936,72,294.1,11.5,D,,,,,
47.9987,-118.0196,302.2,2015-08-24,503,26,270.7,27.2,N,,,,,
36.3112,-94.1268,320.0,2017-07-29,1920,43,302.6,7.3,D,,,,,
42.4106,-94.1467,327.5,2017-06-11,1922,61,303.9,11.8,D,,,,,
